loan_id,payment_amount,payment_date,missed
11825,636,2012-07-13,0
11825,494,2012-08-10,0
11825,562,2012-08-29,1
11825,474,2012-09-23,1
11825,880,2012-10-17,0
11825,599,2012-11-10,0
11825,649,2012-12-15,1
11825,580,2013-01-01,0
10276,1824,2004-09-06,1
10276,1435,2004-10-19,0
10276,996,2004-11-08,0
10276,1401,2004-12-14,0
10276,1135,2004-12-27,0
10276,1670,2005-01-15,1
10276,1631,2005-02-03,1
10276,1030,2005-03-12,1
10276,1459,2005-04-08,1
10688,1386,2013-09-23,0
10688,2277,2013-10-16,1
10688,1476,2013-11-22,0
10688,1883,2014-01-01,0
10688,2590,2014-02-02,0
10688,2029,2014-03-02,1
10688,2016,2014-04-08,0
11197,2079,2007-07-10,0
11197,1659,2007-08-12,1
11197,1061,2007-09-09,1
11197,1839,2007-10-15,1
11197,1121,2007-11-16,1
11197,2017,2007-11-28,1
11197,1575,2008-01-03,1
10537,774,2005-10-18,1
10537,1292,2005-11-23,1
10537,1213,2005-12-11,1
10537,1010,2006-01-06,0
10537,716,2006-02-22,0
10174,2006,2001-04-13,1
10174,1508,2001-05-12,0
10174,1835,2001-06-06,0
10174,2329,2001-07-18,1
10174,1557,2001-08-05,1
10174,2366,2001-09-10,0
10174,1719,2001-10-09,1
10174,1219,2001-11-23,1
10174,1914,2001-12-16,0
11278,1432,2008-06-28,0
11278,1126,2008-07-15,1
11278,1071,2008-08-31,0
11278,1062,2008-10-04,0
11278,1270,2008-11-20,1
11226,1479,2004-04-25,0
11226,1283,2004-05-26,1
11226,1009,2004-06-17,0
11226,1247,2004-07-06,1
11226,1612,2004-07-28,1
11226,1580,2004-09-08,1
11226,1387,2004-10-05,1
11226,1697,2004-11-19,1
11147,1518,2013-03-28,1
11147,1785,2013-05-14,1
11147,2383,2013-06-28,0
11147,1292,2013-07-11,0
11147,2386,2013-08-10,0
11147,2437,2013-09-23,1
11147,1545,2013-10-16,0
11147,1725,2013-11-20,0
11147,1624,2014-01-08,0
11573,343,2011-10-28,1
11573,295,2011-12-08,1
11573,319,2012-01-20,1
11573,392,2012-02-02,0
11573,406,2012-03-05,0
11573,261,2012-04-21,1
11573,232,2012-06-03,1
10655,413,2002-02-24,1
10655,515,2002-03-20,1
10655,337,2002-05-07,0
10655,367,2002-06-16,1
10655,473,2002-07-15,0
10655,421,2002-08-11,1
10195,845,2014-09-21,0
10195,966,2014-10-17,0
10195,1229,2014-11-11,0
10195,1307,2014-12-20,0
10195,1659,2015-02-05,0
10195,934,2015-03-21,0
10195,1596,2015-05-05,1
10195,1451,2015-05-31,0
11361,1900,2007-05-09,1
11361,1687,2007-06-13,0
11361,1523,2007-07-08,1
11361,1620,2007-08-09,0
11361,1507,2007-09-19,1
11361,1476,2007-10-05,0
11206,433,2012-11-22,0
11206,274,2012-12-20,0
11206,434,2013-01-26,0
11206,427,2013-02-24,0
11206,364,2013-04-10,1
11206,447,2013-05-25,0
11206,353,2013-06-14,0
11206,416,2013-07-05,1
11355,1570,2011-11-17,0
11355,1643,2011-11-28,0
11355,1971,2012-01-05,1
11355,1997,2012-01-18,0
11355,2346,2012-01-28,0
11355,2265,2012-02-24,1
10617,862,2008-01-19,0
10617,908,2008-02-01,1
10617,803,2008-02-14,1
10617,583,2008-03-02,1
10617,1120,2008-04-06,0
10617,892,2008-04-24,0
11618,1660,2010-12-16,0
11618,2443,2011-01-12,1
11618,2326,2011-02-22,1
11618,2332,2011-03-16,0
11618,1361,2011-03-29,1
11618,1815,2011-05-07,0
11618,2170,2011-05-25,1
11618,1972,2011-07-05,0
11728,839,2013-08-06,0
11728,1038,2013-09-06,0
11728,1243,2013-09-20,0
11728,885,2013-11-06,1
11728,1367,2013-11-18,0
11728,953,2013-12-14,0
11728,1437,2014-01-03,0
10091,1455,2000-09-21,1
10091,1284,2000-10-06,1
10091,820,2000-10-19,0
10091,840,2000-11-05,1
10091,989,2000-12-23,1
11273,946,2000-11-07,1
11273,1010,2000-12-08,1
11273,1077,2001-01-19,1
11273,1438,2001-02-12,1
11273,1283,2001-03-29,1
11315,755,2009-12-28,0
11315,748,2010-01-07,0
11315,705,2010-02-07,1
11315,643,2010-03-03,0
11315,710,2010-04-03,0
11315,841,2010-05-03,0
11315,831,2010-06-05,1
11615,2426,2002-12-04,1
11615,2252,2003-01-12,0
11615,1649,2003-02-20,0
11615,1984,2003-03-07,0
11615,1544,2003-04-25,0
10399,2986,2005-02-22,1
10399,1881,2005-03-09,0
10399,1945,2005-04-05,0
10399,1636,2005-05-11,0
10399,1719,2005-06-24,0
11154,1915,2002-07-12,1
11154,1216,2002-08-21,0
11154,1600,2002-10-04,0
11154,1896,2002-11-19,0
11154,1391,2002-12-31,0
11154,1477,2003-02-02,1
11154,1127,2003-02-14,0
11154,1727,2003-03-15,1
11353,153,2013-10-11,1
11353,108,2013-10-27,1
11353,133,2013-11-10,0
11353,112,2013-11-22,0
11353,137,2013-12-11,1
11353,157,2014-01-09,0
11353,143,2014-02-01,0
11353,167,2014-02-22,1
11406,704,2010-06-06,1
11406,633,2010-07-22,0
11406,837,2010-08-27,0
11406,816,2010-09-06,1
11406,620,2010-10-11,0
10639,1423,2005-09-09,1
10639,917,2005-10-21,0
10639,1551,2005-11-22,0
10639,874,2005-12-02,0
10639,1108,2005-12-29,0
10639,1359,2006-02-03,1
10639,1527,2006-03-24,0
10697,1720,2012-03-13,1
10697,1924,2012-04-13,1
10697,2398,2012-05-16,0
10697,2228,2012-06-28,0
10697,2393,2012-07-13,1
10697,1676,2012-08-20,0
10697,1866,2012-10-03,0
10697,2349,2012-10-24,1
11361,736,2005-11-30,0
11361,1078,2005-12-21,0
11361,993,2006-01-11,0
11361,735,2006-02-28,0
11361,587,2006-03-25,1
11361,751,2006-05-10,0
11361,833,2006-06-25,1
11361,789,2006-08-01,1
11855,128,2014-06-09,1
11855,196,2014-07-24,0
11855,188,2014-08-10,0
11855,228,2014-09-12,1
11855,151,2014-10-07,0
11855,205,2014-10-18,0
11855,128,2014-10-29,0
11855,241,2014-12-06,0
11266,2272,2004-11-27,0
11266,2204,2005-01-10,1
11266,1894,2005-02-20,0
11266,2087,2005-03-09,0
11266,2031,2005-03-26,1
11266,1493,2005-04-14,1
11266,1404,2005-06-01,1
11711,1131,2003-03-29,0
11711,753,2003-04-26,1
11711,620,2003-06-03,0
11711,771,2003-06-21,0
11711,1118,2003-07-06,1
11711,698,2003-07-27,0
10094,1429,2001-12-14,1
10094,1508,2001-12-28,1
10094,1340,2002-02-10,1
10094,966,2002-03-30,1
10094,1226,2002-05-12,1
10094,1223,2002-06-28,1
10166,2279,2000-06-02,0
10166,2069,2000-07-09,1
10166,2436,2000-08-07,0
10166,2252,2000-09-18,0
10166,1753,2000-10-18,0
10166,1533,2000-11-25,1
10166,1990,2001-01-11,1
10166,1626,2001-02-03,0
10583,1771,2011-10-11,0
10583,1865,2011-11-01,1
10583,1890,2011-11-27,1
10583,1457,2011-12-22,0
10583,1661,2012-01-30,0
10583,2205,2012-02-25,1
10583,1663,2012-04-08,1
11101,1637,2002-09-12,0
11101,1521,2002-10-31,0
11101,1850,2002-11-14,1
11101,2192,2002-12-17,0
11101,1665,2003-01-25,1
11101,1938,2003-03-10,0
11936,1013,2014-10-08,0
11936,1439,2014-11-25,0
11936,1427,2014-12-28,0
11936,1803,2015-02-13,0
11936,1453,2015-03-21,0
11148,1086,2003-06-26,1
11148,1033,2003-07-28,1
11148,1221,2003-08-20,1
11148,1229,2003-09-29,1
11148,1076,2003-10-17,1
11148,704,2003-11-20,0
10364,2334,2001-07-24,1
10364,1503,2001-08-14,0
10364,2091,2001-09-19,1
10364,1851,2001-10-14,1
10364,1462,2001-11-28,0
10364,2230,2001-12-28,0
11367,103,2012-12-15,1
11367,86,2013-01-24,1
11367,88,2013-02-15,1
11367,78,2013-03-09,1
11367,103,2013-04-09,1
11367,107,2013-04-28,1
11367,117,2013-05-26,0
11438,323,2013-09-09,1
11438,330,2013-10-08,0
11438,298,2013-11-15,0
11438,220,2013-12-15,0
11438,320,2014-01-21,1
11733,758,2010-09-27,0
11733,737,2010-10-31,1
11733,880,2010-11-26,0
11733,674,2010-12-20,1
11733,1016,2011-01-31,0
11733,1040,2011-02-13,0
11733,996,2011-03-02,1
11733,1129,2011-03-17,0
11733,939,2011-05-01,0
11041,746,2011-12-03,1
11041,569,2011-12-21,1
11041,570,2012-01-09,1
11041,800,2012-01-27,1
11041,556,2012-03-14,1
11041,661,2012-03-27,0
11792,744,2006-05-01,0
11792,1087,2006-06-10,1
11792,1051,2006-07-23,1
11792,1065,2006-09-03,1
11792,747,2006-10-11,0
11792,815,2006-11-12,0
11792,591,2006-12-10,1
11792,984,2006-12-31,1
11792,756,2007-02-07,0
11524,2504,2006-06-13,0
11524,2866,2006-07-28,0
11524,1892,2006-08-20,1
11524,2053,2006-09-17,1
11524,2674,2006-11-03,0
11524,2851,2006-11-13,1
11524,2162,2006-11-26,1
11524,2261,2007-01-10,1
11524,1760,2007-02-27,0
10578,471,2004-06-28,0
10578,305,2004-07-28,0
10578,299,2004-09-13,0
10578,287,2004-10-07,0
10578,354,2004-10-23,0
10454,1439,2014-10-13,0
10454,1670,2014-11-12,1
10454,942,2014-12-31,0
10454,1674,2015-02-12,1
10454,1566,2015-03-29,0
10454,1365,2015-04-27,0
10454,1369,2015-05-30,1
11581,1980,2003-06-24,0
11581,2088,2003-07-12,0
11581,1695,2003-08-29,1
11581,2425,2003-10-10,0
11581,1743,2003-11-04,1
11581,2021,2003-12-15,1
11581,2216,2004-01-08,0
11581,2224,2004-02-09,0
11132,1532,2013-10-17,1
11132,1678,2013-10-31,1
11132,1660,2013-11-12,1
11132,2142,2013-12-26,0
11132,1998,2014-02-13,0
11132,1183,2014-04-02,0
11238,1106,2001-03-14,0
11238,1022,2001-04-17,1
11238,1152,2001-05-18,1
11238,1682,2001-06-06,0
11238,1275,2001-07-17,1
11310,1842,2002-12-27,1
11310,1415,2003-01-08,1
11310,1803,2003-01-25,1
11310,1230,2003-02-13,1
11310,1259,2003-03-08,0
11430,1284,2000-04-05,0
11430,822,2000-05-06,0
11430,1294,2000-06-15,1
11430,1122,2000-07-15,0
11430,1308,2000-08-11,1
11430,964,2000-09-21,0
11430,1290,2000-11-06,1
11002,349,2006-12-04,1
11002,425,2006-12-20,0
11002,357,2007-01-21,0
11002,370,2007-03-04,0
11002,463,2007-04-04,0
10850,57,2003-12-26,1
10850,73,2004-02-12,1
10850,81,2004-03-15,0
10850,95,2004-04-05,1
10850,90,2004-05-15,0
10850,75,2004-06-03,0
10850,55,2004-07-09,0
10714,1755,2003-06-21,1
10714,1375,2003-07-11,1
10714,1666,2003-08-12,1
10714,1273,2003-09-19,0
10714,1057,2003-10-26,1
10714,1813,2003-12-06,0
10386,2353,2005-04-14,1
10386,1831,2005-05-14,0
10386,1699,2005-06-12,1
10386,1414,2005-07-05,1
10386,2242,2005-08-04,1
10386,1813,2005-09-09,0
10386,2112,2005-10-17,1
10386,1632,2005-12-05,1
10312,1387,2009-05-16,1
10312,1106,2009-06-29,0
10312,930,2009-07-27,1
10312,1063,2009-08-25,0
10312,1246,2009-09-25,0
10312,1613,2009-11-09,1
10312,1175,2009-12-10,1
10312,912,2010-01-18,1
10312,1066,2010-02-15,0
11034,1060,2011-05-18,0
11034,875,2011-07-02,1
11034,649,2011-08-06,1
11034,1085,2011-09-24,1
11034,1015,2011-10-29,1
11034,639,2011-12-03,1
11034,615,2011-12-21,0
11034,1093,2012-02-01,0
11034,837,2012-03-03,1
10233,2097,2002-09-18,1
10233,1969,2002-10-12,0
10233,1944,2002-10-25,0
10233,1525,2002-11-07,1
10233,2439,2002-11-24,0
10233,2234,2002-12-27,0
10233,1348,2003-01-21,1
11079,2557,2004-04-09,1
11079,1962,2004-05-01,1
11079,1376,2004-06-19,1
11079,1732,2004-07-01,0
11079,1432,2004-08-07,0
11079,2143,2004-09-09,1
11079,2289,2004-10-10,1
11079,2376,2004-11-07,0
11079,1368,2004-12-01,0
11977,1519,2005-07-20,0
11977,1305,2005-08-01,0
11977,1487,2005-09-14,0
11977,960,2005-09-29,0
11977,1061,2005-10-15,0
11977,811,2005-11-26,0
11977,1455,2005-12-23,1
11977,1147,2006-01-04,0
10185,255,2012-12-19,1
10185,441,2013-01-23,1
10185,354,2013-02-10,0
10185,432,2013-03-25,1
10185,258,2013-05-06,0
10826,2204,2004-10-26,1
10826,2194,2004-12-04,0
10826,2414,2005-01-13,1
10826,1657,2005-02-02,1
10826,2538,2005-03-20,0
10072,1454,2003-12-17,1
10072,1185,2004-01-04,0
10072,2094,2004-01-23,1
10072,1258,2004-02-29,0
10072,1702,2004-04-09,0
10072,1592,2004-04-20,1
10072,1829,2004-05-26,0
10078,979,2005-04-16,1
10078,624,2005-05-28,1
10078,776,2005-07-09,0
10078,628,2005-07-25,1
10078,1198,2005-08-10,0
10891,2422,2013-02-15,1
10891,1636,2013-03-30,1
10891,2380,2013-04-16,0
10891,2075,2013-04-28,0
10891,1998,2013-05-26,1
10891,1228,2013-06-25,0
10891,1406,2013-07-27,0
10891,1999,2013-09-12,0
11580,903,2001-02-13,0
11580,959,2001-03-08,1
11580,912,2001-03-28,0
11580,1164,2001-04-23,0
11580,1000,2001-05-14,1
11580,1228,2001-06-02,0
11580,1575,2001-07-08,1
11482,1767,2014-02-26,1
11482,1300,2014-04-15,1
11482,1834,2014-05-01,0
11482,1562,2014-06-17,1
11482,1532,2014-07-18,1
11482,1597,2014-07-30,1
10079,1034,2002-10-03,1
10079,1432,2002-10-23,1
10079,1294,2002-11-13,0
10079,932,2002-12-21,0
10079,1244,2003-01-09,1
10439,192,2013-09-12,0
10439,255,2013-09-22,0
10439,199,2013-10-21,1
10439,252,2013-11-11,0
10439,265,2013-11-28,1
10439,151,2014-01-02,1
10315,1513,2008-01-23,0
10315,1116,2008-02-08,0
10315,1249,2008-02-26,0
10315,1560,2008-03-07,1
10315,1572,2008-03-31,0
11914,2547,2006-05-13,0
11914,2830,2006-06-24,0
11914,2102,2006-07-24,1
11914,1900,2006-08-26,1
11914,2510,2006-10-13,0
11914,2456,2006-10-29,1
11914,2739,2006-12-06,0
10196,589,2002-08-25,1
10196,658,2002-09-22,1
10196,613,2002-10-19,1
10196,364,2002-10-30,0
10196,358,2002-12-11,0
10196,567,2003-01-12,1
10196,411,2003-02-25,1
10196,478,2003-04-08,1
11230,94,2002-10-10,1
11230,120,2002-11-25,0
11230,105,2002-12-06,1
11230,119,2003-01-17,1
11230,91,2003-03-03,0
11230,87,2003-03-25,0
11230,116,2003-04-27,1
11230,69,2003-05-07,1
11442,2687,2007-06-26,0
11442,1568,2007-07-28,1
11442,2677,2007-09-12,0
11442,1702,2007-10-20,1
11442,1622,2007-12-03,0
11442,2562,2008-01-10,1
11442,2184,2008-01-30,0
11442,2155,2008-02-09,0
11442,2299,2008-03-19,1
11631,385,2006-03-22,0
11631,436,2006-04-24,0
11631,551,2006-06-07,1
11631,621,2006-07-26,1
11631,653,2006-08-27,1
11631,472,2006-10-13,1
10078,2558,2008-03-19,0
10078,1461,2008-05-04,1
10078,1691,2008-06-13,0
10078,1766,2008-07-25,1
10078,1617,2008-09-12,0
10078,2280,2008-10-29,1
10078,2287,2008-12-09,0
10078,2316,2009-01-12,0
10812,1981,2009-12-17,1
10812,1791,2010-01-01,0
10812,2568,2010-01-20,0
10812,1627,2010-03-04,0
10812,2645,2010-04-19,1
10812,2768,2010-05-20,0
10812,2530,2010-07-07,1
10330,1901,2002-01-12,0
10330,2026,2002-03-01,0
10330,1637,2002-03-11,0
10330,1992,2002-04-27,1
10330,2298,2002-05-31,1
10248,178,2004-04-14,1
10248,236,2004-04-24,1
10248,284,2004-06-12,1
10248,245,2004-07-25,0
10248,333,2004-08-05,0
10248,195,2004-08-26,0
10248,230,2004-10-14,0
10248,338,2004-11-25,0
10248,173,2004-12-05,0
11215,902,2005-06-03,0
11215,811,2005-07-17,1
11215,806,2005-08-31,0
11215,957,2005-09-17,1
11215,873,2005-10-10,0
11215,933,2005-10-25,1
11215,939,2005-12-07,1
11215,1141,2005-12-18,0
10154,1647,2002-02-15,0
10154,1367,2002-03-19,0
10154,1261,2002-04-25,1
10154,1480,2002-06-07,1
10154,1277,2002-07-06,0
10154,1311,2002-08-19,1
10154,1492,2002-09-04,0
10154,983,2002-09-28,0
10154,1360,2002-11-10,0
10333,453,2003-12-30,1
10333,587,2004-01-21,1
10333,455,2004-02-16,1
10333,813,2004-04-04,0
10333,822,2004-04-20,0
10333,644,2004-06-07,1
10333,464,2004-06-21,0
10333,448,2004-08-01,1
10333,475,2004-08-23,1
11434,461,2010-05-28,1
11434,428,2010-06-07,1
11434,496,2010-07-23,0
11434,600,2010-09-07,1
11434,468,2010-10-01,0
11434,424,2010-10-13,1
